model,drug_row,side_effect_col,label,matched_positive_col,prevalence_bin,score,topk
A3Net,7,431,0,386,2,0.44793424010276794,0
A3Net,7,452,0,386,2,2.1886651515960693,0
A3Net,7,345,0,386,2,2.380302667617798,1
A3Net,7,361,0,386,2,0.8130797147750854,0
A3Net,7,392,0,386,2,0.8294148445129395,0
A3Net,7,401,1,401,4,3.1425693035125732,1
A3Net,7,269,0,401,4,3.1734542846679688,1
A3Net,7,236,0,401,4,1.548311471939087,0
A3Net,7,696,0,401,4,0.7364652156829834,0
A3Net,7,252,0,401,4,3.2551188468933105,1
A3Net,7,332,0,401,4,3.0908985137939453,1
A3Net,7,468,1,468,4,1.2082358598709106,0
A3Net,7,252,0,468,4,3.2551188468933105,1
A3Net,7,778,0,468,4,1.5372955799102783,0
A3Net,7,236,0,468,4,1.548311471939087,0
A3Net,7,696,0,468,4,0.7364652156829834,0
A3Net,7,445,0,468,4,0.23875001072883606,0
A3Net,7,488,1,488,3,0.6033005118370056,0
A3Net,7,937,0,488,3,1.3991934061050415,0
A3Net,7,539,0,488,3,0.9792633056640625,0
A3Net,7,53,0,488,3,2.168726921081543,0
A3Net,7,342,0,488,3,2.405355930328369,1
A3Net,7,950,0,488,3,1.4246959686279297,0
A3Net,7,505,1,505,4,2.8582847118377686,1
A3Net,7,252,0,505,4,3.2551188468933105,1
A3Net,7,778,0,505,4,1.5372955799102783,0
A3Net,7,696,0,505,4,0.7364652156829834,0
A3Net,7,258,0,505,4,0.8060569763183594,0
A3Net,7,236,0,505,4,1.548311471939087,0
A3Net,7,564,1,564,3,2.7026607990264893,1
A3Net,7,720,0,564,3,0.278493732213974,0
A3Net,7,946,0,564,3,0.7319111227989197,0
A3Net,7,265,0,564,3,0.599496603012085,0
A3Net,7,950,0,564,3,1.4246959686279297,0
A3Net,7,620,0,564,3,1.643445611000061,0
A3Net,7,607,1,607,4,1.8154135942459106,0
A3Net,7,696,0,607,4,0.7364652156829834,0
A3Net,7,225,0,607,4,0.553108811378479,0
A3Net,7,258,0,607,4,0.8060569763183594,0
A3Net,7,683,0,607,4,2.052259922027588,0
A3Net,7,236,0,607,4,1.548311471939087,0
A3Net,7,621,1,621,4,3.0990772247314453,1
A3Net,7,225,0,621,4,0.553108811378479,0
A3Net,7,696,0,621,4,0.7364652156829834,0
A3Net,7,269,0,621,4,3.1734542846679688,1
A3Net,7,258,0,621,4,0.8060569763183594,0
A3Net,7,445,0,621,4,0.23875001072883606,0
A3Net,7,655,1,655,3,2.1563303470611572,0
A3Net,7,832,0,655,3,-0.16492636501789093,0
A3Net,7,539,0,655,3,0.9792633056640625,0
A3Net,7,443,0,655,3,0.7097408175468445,0
A3Net,7,970,0,655,3,2.5090863704681396,1
A3Net,7,885,0,655,3,1.293020486831665,0
A3Net,7,754,1,754,0,0.4249761998653412,0
A3Net,7,986,0,754,0,0.8517272472381592,0
A3Net,7,318,0,754,0,1.3494784832000732,0
A3Net,7,333,0,754,0,0.8715704679489136,0
A3Net,7,266,0,754,0,1.605017900466919,0
A3Net,7,385,0,754,0,0.813511312007904,0
A3Net,7,758,1,758,4,1.8658477067947388,0
A3Net,7,258,0,758,4,0.8060569763183594,0
A3Net,7,269,0,758,4,3.1734542846679688,1
A3Net,7,2,0,758,4,2.3383629322052,0
A3Net,7,696,0,758,4,0.7364652156829834,0
A3Net,7,332,0,758,4,3.0908985137939453,1
A3Net,7,808,1,808,3,0.489371657371521,0
A3Net,7,234,0,808,3,2.249220848083496,0
A3Net,7,342,0,808,3,2.405355930328369,1
A3Net,7,883,0,808,3,-0.35373303294181824,0
A3Net,7,885,0,808,3,1.293020486831665,0
A3Net,7,688,0,808,3,1.6745960712432861,0
A3Net,7,827,1,827,1,1.5924019813537598,0
A3Net,7,610,0,827,1,0.6918677687644958,0
A3Net,7,519,0,827,1,0.8235394954681396,0
A3Net,7,245,0,827,1,0.9336898922920227,0
A3Net,7,44,0,827,1,0.6378843784332275,0
A3Net,7,83,0,827,1,0.9106289148330688,0
A3Net,7,861,1,861,4,-0.3172672688961029,0
A3Net,7,236,0,861,4,1.548311471939087,0
A3Net,7,180,0,861,4,0.816373348236084,0
A3Net,7,252,0,861,4,3.2551188468933105,1
A3Net,7,696,0,861,4,0.7364652156829834,0
A3Net,7,258,0,861,4,0.8060569763183594,0
A3Net,7,869,1,869,2,1.2486679553985596,0
A3Net,7,303,0,869,2,0.9024243950843811,0
A3Net,7,25,0,869,2,1.56103515625,0
A3Net,7,984,0,869,2,1.1128995418548584,0
A3Net,7,638,0,869,2,0.7566627860069275,0
A3Net,7,460,0,869,2,1.131584644317627,0
A3Net,7,904,1,904,3,1.0648313760757446,0
A3Net,7,883,0,904,3,-0.35373303294181824,0
A3Net,7,443,0,904,3,0.7097408175468445,0
A3Net,7,342,0,904,3,2.405355930328369,1
A3Net,7,946,0,904,3,0.7319111227989197,0
A3Net,7,620,0,904,3,1.643445611000061,0
A3Net,7,924,1,924,0,0.49719858169555664,0
A3Net,7,867,0,924,0,0.5223008990287781,0
A3Net,7,986,0,924,0,0.8517272472381592,0
A3Net,7,318,0,924,0,1.3494784832000732,0
A3Net,7,660,0,924,0,0.7306891679763794,0
A3Net,7,266,0,924,0,1.605017900466919,0
A3Net,7,978,1,978,4,2.86906361579895,1
A3Net,7,236,0,978,4,1.548311471939087,0
A3Net,7,332,0,978,4,3.0908985137939453,1
A3Net,7,778,0,978,4,1.5372955799102783,0
A3Net,7,180,0,978,4,0.816373348236084,0
A3Net,7,2,0,978,4,2.3383629322052,0
A3Net,8,2,1,2,4,3.2848100662231445,1
A3Net,8,607,0,2,4,2.921757698059082,0
A3Net,8,683,0,2,4,1.9649752378463745,0
A3Net,8,180,0,2,4,2.171665668487549,0
A3Net,8,236,0,2,4,2.6317548751831055,0
A3Net,8,74,0,2,4,3.054265260696411,0
A3Net,8,20,1,20,0,1.6945396661758423,0
A3Net,8,660,0,20,0,0.7247172594070435,0
A3Net,8,572,0,20,0,1.8267614841461182,0
A3Net,8,381,0,20,0,1.2771010398864746,0
A3Net,8,405,0,20,0,1.435218334197998,0
A3Net,8,881,0,20,0,0.16115394234657288,0
A3Net,8,21,1,21,2,1.9193869829177856,0
A3Net,8,386,0,21,2,1.2659403085708618,0
A3Net,8,638,0,21,2,1.7526320219039917,0
A3Net,8,912,0,21,2,2.2039945125579834,0
A3Net,8,303,0,21,2,1.1352382898330688,0
A3Net,8,146,0,21,2,2.2642998695373535,0
A3Net,8,32,1,32,0,1.2346434593200684,0
A3Net,8,523,0,32,0,1.095306396484375,0
A3Net,8,924,0,32,0,1.6767038106918335,0
A3Net,8,660,0,32,0,0.7247172594070435,0
A3Net,8,405,0,32,0,1.435218334197998,0
A3Net,8,806,0,32,0,0.6915549635887146,0
A3Net,8,33,1,33,1,1.3641122579574585,0
A3Net,8,71,0,33,1,2.1103320121765137,0
A3Net,8,245,0,33,1,1.6890290975570679,0
A3Net,8,519,0,33,1,1.4881682395935059,0
A3Net,8,516,0,33,1,0.11632771790027618,0
A3Net,8,300,0,33,1,1.4979124069213867,0
A3Net,8,40,1,40,0,1.5572583675384521,0
A3Net,8,660,0,40,0,0.7247172594070435,0
A3Net,8,691,0,40,0,0.7426408529281616,0
A3Net,8,701,0,40,0,1.4853007793426514,0
A3Net,8,381,0,40,0,1.2771010398864746,0
A3Net,8,924,0,40,0,1.6767038106918335,0
A3Net,8,53,1,53,3,2.541445732116699,0
A3Net,8,808,0,53,3,1.3234171867370605,0
A3Net,8,885,0,53,3,1.3159878253936768,0
A3Net,8,720,0,53,3,1.7028028964996338,0
A3Net,8,832,0,53,3,1.8612545728683472,0
A3Net,8,539,0,53,3,0.9651011228561401,0
A3Net,8,80,1,80,4,3.632847785949707,1
A3Net,8,683,0,80,4,1.9649752378463745,0
A3Net,8,607,0,80,4,2.921757698059082,0
A3Net,8,236,0,80,4,2.6317548751831055,0
A3Net,8,35,0,80,4,1.5269702672958374,0
A3Net,8,215,0,80,4,2.3966126441955566,0
A3Net,8,147,1,147,1,0.9757195115089417,0
A3Net,8,44,0,147,1,1.7132213115692139,0
A3Net,8,279,0,147,1,1.6792644262313843,0
A3Net,8,774,0,147,1,1.4516716003417969,0
A3Net,8,71,0,147,1,2.1103320121765137,0
A3Net,8,827,0,147,1,1.4449331760406494,0
A3Net,8,181,1,181,3,1.5652374029159546,0
A3Net,8,656,0,181,3,1.8095855712890625,0
A3Net,8,838,0,181,3,1.921913743019104,0
A3Net,8,885,0,181,3,1.3159878253936768,0
A3Net,8,946,0,181,3,1.936050534248352,0
A3Net,8,832,0,181,3,1.8612545728683472,0
A3Net,8,207,1,207,4,3.35324764251709,1
A3Net,8,236,0,207,4,2.6317548751831055,0
A3Net,8,607,0,207,4,2.921757698059082,0
A3Net,8,74,0,207,4,3.054265260696411,0
A3Net,8,92,0,207,4,3.684875011444092,1
A3Net,8,683,0,207,4,1.9649752378463745,0
A3Net,8,227,1,227,2,0.821340024471283,0
A3Net,8,869,0,227,2,1.033684492111206,0
A3Net,8,204,0,227,2,0.6097747683525085,0
A3Net,8,79,0,227,2,1.5964902639389038,0
A3Net,8,132,0,227,2,1.9011517763137817,0
A3Net,8,386,0,227,2,1.2659403085708618,0
A3Net,8,234,1,234,3,2.156360387802124,0
A3Net,8,832,0,234,3,1.8612545728683472,0
A3Net,8,885,0,234,3,1.3159878253936768,0
A3Net,8,946,0,234,3,1.936050534248352,0
A3Net,8,539,0,234,3,0.9651011228561401,0
A3Net,8,488,0,234,3,2.199233293533325,0
A3Net,8,243,1,243,4,2.98795223236084,0
A3Net,8,607,0,243,4,2.921757698059082,0
A3Net,8,445,0,243,4,2.3822805881500244,0
A3Net,8,236,0,243,4,2.6317548751831055,0
A3Net,8,35,0,243,4,1.5269702672958374,0
A3Net,8,180,0,243,4,2.171665668487549,0
A3Net,8,247,1,247,0,1.1962575912475586,0
A3Net,8,881,0,247,0,0.16115394234657288,0
A3Net,8,523,0,247,0,1.095306396484375,0
A3Net,8,455,0,247,0,1.3240255117416382,0
A3Net,8,867,0,247,0,1.7825075387954712,0
A3Net,8,924,0,247,0,1.6767038106918335,0
A3Net,8,252,1,252,4,3.7934184074401855,1
A3Net,8,236,0,252,4,2.6317548751831055,0
A3Net,8,215,0,252,4,2.3966126441955566,0
A3Net,8,607,0,252,4,2.921757698059082,0
A3Net,8,74,0,252,4,3.054265260696411,0
A3Net,8,225,0,252,4,1.2775565385818481,0
A3Net,8,265,1,265,3,-0.7291042804718018,0
A3Net,8,539,0,265,3,0.9651011228561401,0
A3Net,8,488,0,265,3,2.199233293533325,0
A3Net,8,28,0,265,3,1.1427853107452393,0
A3Net,8,904,0,265,3,1.4783244132995605,0
A3Net,8,946,0,265,3,1.936050534248352,0
A3Net,8,269,1,269,4,3.58235764503479,1
A3Net,8,35,0,269,4,1.5269702672958374,0
A3Net,8,445,0,269,4,2.3822805881500244,0
A3Net,8,607,0,269,4,2.921757698059082,0
A3Net,8,236,0,269,4,2.6317548751831055,0
A3Net,8,180,0,269,4,2.171665668487549,0
A3Net,8,270,1,270,1,2.169041872024536,0
A3Net,8,83,0,270,1,1.6725187301635742,0
A3Net,8,689,0,270,1,1.1936429738998413,0
A3Net,8,622,0,270,1,0.22933313250541687,0
A3Net,8,519,0,270,1,1.4881682395935059,0
A3Net,8,245,0,270,1,1.6890290975570679,0
A3Net,8,273,1,273,4,1.6509376764297485,0
A3Net,8,92,0,273,4,3.684875011444092,1
A3Net,8,225,0,273,4,1.2775565385818481,0
A3Net,8,258,0,273,4,-0.5276889204978943,0
A3Net,8,215,0,273,4,2.3966126441955566,0
A3Net,8,683,0,273,4,1.9649752378463745,0
A3Net,8,332,1,332,4,4.020023345947266,1
A3Net,8,225,0,332,4,1.2775565385818481,0
A3Net,8,35,0,332,4,1.5269702672958374,0
A3Net,8,74,0,332,4,3.054265260696411,0
A3Net,8,683,0,332,4,1.9649752378463745,0
A3Net,8,215,0,332,4,2.3966126441955566,0
A3Net,8,342,1,342,3,3.3946423530578613,1
A3Net,8,720,0,342,3,1.7028028964996338,0
A3Net,8,808,0,342,3,1.3234171867370605,0
A3Net,8,832,0,342,3,1.8612545728683472,0
A3Net,8,937,0,342,3,1.7128150463104248,0
A3Net,8,620,0,342,3,0.6764646768569946,0
A3Net,8,358,1,358,1,2.077662944793701,0
A3Net,8,622,0,358,1,0.22933313250541687,0
A3Net,8,300,0,358,1,1.4979124069213867,0
A3Net,8,307,0,358,1,1.6842952966690063,0
A3Net,8,827,0,358,1,1.4449331760406494,0
A3Net,8,610,0,358,1,0.7699439525604248,0
A3Net,8,361,1,361,2,1.6348302364349365,0
A3Net,8,275,0,361,2,1.3018620014190674,0
A3Net,8,25,0,361,2,2.0257935523986816,0
A3Net,8,733,0,361,2,1.0023975372314453,0
A3Net,8,912,0,361,2,2.2039945125579834,0
A3Net,8,984,0,361,2,1.0749410390853882,0
A3Net,8,401,1,401,4,3.643496513366699,1
A3Net,8,35,0,401,4,1.5269702672958374,0
A3Net,8,683,0,401,4,1.9649752378463745,0
A3Net,8,258,0,401,4,-0.5276889204978943,0
A3Net,8,236,0,401,4,2.6317548751831055,0
A3Net,8,607,0,401,4,2.921757698059082,0
A3Net,8,432,1,432,3,2.504166603088379,0
A3Net,8,488,0,432,3,2.199233293533325,0
A3Net,8,720,0,432,3,1.7028028964996338,0
A3Net,8,28,0,432,3,1.1427853107452393,0
A3Net,8,937,0,432,3,1.7128150463104248,0
A3Net,8,539,0,432,3,0.9651011228561401,0
A3Net,8,443,1,443,3,1.9100348949432373,0
A3Net,8,808,0,443,3,1.3234171867370605,0
A3Net,8,720,0,443,3,1.7028028964996338,0
A3Net,8,937,0,443,3,1.7128150463104248,0
A3Net,8,488,0,443,3,2.199233293533325,0
A3Net,8,539,0,443,3,0.9651011228561401,0
A3Net,8,452,1,452,2,3.998512029647827,1
A3Net,8,638,0,452,2,1.7526320219039917,0
A3Net,8,306,0,452,2,-0.11457033455371857,0
A3Net,8,399,0,452,2,1.8576949834823608,0
A3Net,8,114,0,452,2,1.8274887800216675,0
A3Net,8,204,0,452,2,0.6097747683525085,0
A3Net,8,468,1,468,4,2.1410746574401855,0
A3Net,8,180,0,468,4,2.171665668487549,0
A3Net,8,236,0,468,4,2.6317548751831055,0
A3Net,8,258,0,468,4,-0.5276889204978943,0
A3Net,8,74,0,468,4,3.054265260696411,0
A3Net,8,35,0,468,4,1.5269702672958374,0
A3Net,8,477,1,477,0,1.4376239776611328,0
A3Net,8,660,0,477,0,0.7247172594070435,0
A3Net,8,806,0,477,0,0.6915549635887146,0
A3Net,8,405,0,477,0,1.435218334197998,0
A3Net,8,385,0,477,0,0.4848393499851227,0
A3Net,8,562,0,477,0,0.9601852297782898,0
A3Net,8,505,1,505,4,3.5914461612701416,1
A3Net,8,236,0,505,4,2.6317548751831055,0
A3Net,8,258,0,505,4,-0.5276889204978943,0
A3Net,8,180,0,505,4,2.171665668487549,0
A3Net,8,607,0,505,4,2.921757698059082,0
A3Net,8,35,0,505,4,1.5269702672958374,0
A3Net,8,536,1,536,1,0.49822643399238586,0
A3Net,8,610,0,536,1,0.7699439525604248,0
A3Net,8,22,0,536,1,1.185530185699463,0
A3Net,8,300,0,536,1,1.4979124069213867,0
A3Net,8,83,0,536,1,1.6725187301635742,0
A3Net,8,409,0,536,1,1.493715524673462,0
A3Net,8,564,1,564,3,1.5057458877563477,0
A3Net,8,28,0,564,3,1.1427853107452393,0
A3Net,8,904,0,564,3,1.4783244132995605,0
A3Net,8,620,0,564,3,0.6764646768569946,0
A3Net,8,808,0,564,3,1.3234171867370605,0
A3Net,8,885,0,564,3,1.3159878253936768,0
A3Net,8,621,1,621,4,3.6141257286071777,1
A3Net,8,74,0,621,4,3.054265260696411,0
A3Net,8,225,0,621,4,1.2775565385818481,0
A3Net,8,683,0,621,4,1.9649752378463745,0
A3Net,8,236,0,621,4,2.6317548751831055,0
A3Net,8,35,0,621,4,1.5269702672958374,0
A3Net,8,631,1,631,2,0.9217236042022705,0
A3Net,8,146,0,631,2,2.2642998695373535,0
A3Net,8,975,0,631,2,0.731368899345398,0
A3Net,8,392,0,631,2,1.6275298595428467,0
A3Net,8,132,0,631,2,1.9011517763137817,0
A3Net,8,275,0,631,2,1.3018620014190674,0
A3Net,8,655,1,655,3,1.5609078407287598,0
A3Net,8,832,0,655,3,1.8612545728683472,0
A3Net,8,488,0,655,3,2.199233293533325,0
A3Net,8,808,0,655,3,1.3234171867370605,0
A3Net,8,937,0,655,3,1.7128150463104248,0
A3Net,8,904,0,655,3,1.4783244132995605,0
A3Net,8,688,1,688,3,2.0218403339385986,0
A3Net,8,808,0,688,3,1.3234171867370605,0
A3Net,8,28,0,688,3,1.1427853107452393,0
A3Net,8,488,0,688,3,2.199233293533325,0
A3Net,8,720,0,688,3,1.7028028964996338,0
A3Net,8,838,0,688,3,1.921913743019104,0
A3Net,8,696,1,696,4,1.4249002933502197,0
A3Net,8,215,0,696,4,2.3966126441955566,0
A3Net,8,225,0,696,4,1.2775565385818481,0
A3Net,8,258,0,696,4,-0.5276889204978943,0
A3Net,8,445,0,696,4,2.3822805881500244,0
A3Net,8,35,0,696,4,1.5269702672958374,0
A3Net,8,758,1,758,4,2.0071849822998047,0
A3Net,8,258,0,758,4,-0.5276889204978943,0
A3Net,8,445,0,758,4,2.3822805881500244,0
A3Net,8,35,0,758,4,1.5269702672958374,0
A3Net,8,225,0,758,4,1.2775565385818481,0
A3Net,8,74,0,758,4,3.054265260696411,0
A3Net,8,778,1,778,4,2.6309921741485596,0
A3Net,8,607,0,778,4,2.921757698059082,0
A3Net,8,236,0,778,4,2.6317548751831055,0
A3Net,8,445,0,778,4,2.3822805881500244,0
A3Net,8,258,0,778,4,-0.5276889204978943,0
A3Net,8,683,0,778,4,1.9649752378463745,0
A3Net,8,793,1,793,0,0.12176144123077393,0
A3Net,8,660,0,793,0,0.7247172594070435,0
A3Net,8,974,0,793,0,1.403870940208435,0
A3Net,8,924,0,793,0,1.6767038106918335,0
A3Net,8,266,0,793,0,1.024558663368225,0
A3Net,8,867,0,793,0,1.7825075387954712,0
A3Net,8,861,1,861,4,2.144285202026367,0
A3Net,8,92,0,861,4,3.684875011444092,1
A3Net,8,74,0,861,4,3.054265260696411,0
A3Net,8,35,0,861,4,1.5269702672958374,0
A3Net,8,180,0,861,4,2.171665668487549,0
A3Net,8,607,0,861,4,2.921757698059082,0
A3Net,8,883,1,883,3,2.334036350250244,0
A3Net,8,720,0,883,3,1.7028028964996338,0
A3Net,8,808,0,883,3,1.3234171867370605,0
A3Net,8,656,0,883,3,1.8095855712890625,0
A3Net,8,620,0,883,3,0.6764646768569946,0
A3Net,8,904,0,883,3,1.4783244132995605,0
A3Net,8,901,1,901,1,2.7338969707489014,0
A3Net,8,307,0,901,1,1.6842952966690063,0
A3Net,8,519,0,901,1,1.4881682395935059,0
A3Net,8,610,0,901,1,0.7699439525604248,0
A3Net,8,458,0,901,1,4.35701322555542,1
A3Net,8,774,0,901,1,1.4516716003417969,0
A3Net,8,930,1,930,3,2.080599069595337,0
A3Net,8,808,0,930,3,1.3234171867370605,0
A3Net,8,488,0,930,3,2.199233293533325,0
A3Net,8,620,0,930,3,0.6764646768569946,0
A3Net,8,720,0,930,3,1.7028028964996338,0
A3Net,8,937,0,930,3,1.7128150463104248,0
A3Net,8,944,1,944,1,1.839601993560791,0
A3Net,8,610,0,944,1,0.7699439525604248,0
A3Net,8,71,0,944,1,2.1103320121765137,0
A3Net,8,622,0,944,1,0.22933313250541687,0
A3Net,8,85,0,944,1,1.3959916830062866,0
A3Net,8,44,0,944,1,1.7132213115692139,0
A3Net,8,950,1,950,3,1.6094001531600952,0
A3Net,8,808,0,950,3,1.3234171867370605,0
A3Net,8,832,0,950,3,1.8612545728683472,0
A3Net,8,539,0,950,3,0.9651011228561401,0
A3Net,8,488,0,950,3,2.199233293533325,0
A3Net,8,885,0,950,3,1.3159878253936768,0
A3Net,8,970,1,970,3,2.1754276752471924,0
A3Net,8,656,0,970,3,1.8095855712890625,0
A3Net,8,904,0,970,3,1.4783244132995605,0
A3Net,8,808,0,970,3,1.3234171867370605,0
A3Net,8,720,0,970,3,1.7028028964996338,0
A3Net,8,838,0,970,3,1.921913743019104,0
A3Net,8,978,1,978,4,3.0715134143829346,1
A3Net,8,445,0,978,4,2.3822805881500244,0
A3Net,8,180,0,978,4,2.171665668487549,0
A3Net,8,683,0,978,4,1.9649752378463745,0
A3Net,8,35,0,978,4,1.5269702672958374,0
A3Net,8,74,0,978,4,3.054265260696411,0
A3Net,9,2,1,2,4,3.0386803150177,1
A3Net,9,225,0,2,4,0.8401575088500977,0
A3Net,9,236,0,2,4,2.8004627227783203,0
A3Net,9,696,0,2,4,1.2224189043045044,0
A3Net,9,445,0,2,4,1.934085488319397,0
A3Net,9,35,0,2,4,1.621063232421875,0
A3Net,9,28,1,28,3,0.6919941902160645,0
A3Net,9,885,0,28,3,0.41497716307640076,0
A3Net,9,720,0,28,3,0.7881017923355103,0
A3Net,9,342,0,28,3,2.9522361755371094,0
A3Net,9,620,0,28,3,0.6129120588302612,0
A3Net,9,488,0,28,3,1.4800752401351929,0
A3Net,9,44,1,44,1,0.9867870211601257,0
A3Net,9,270,0,44,1,2.4440691471099854,0
A3Net,9,516,0,44,1,0.9206039309501648,0
A3Net,9,622,0,44,1,1.0236910581588745,0
A3Net,9,33,0,44,1,2.016059637069702,0
A3Net,9,458,0,44,1,1.4864706993103027,0
A3Net,9,53,1,53,3,2.374523878097534,0
A3Net,9,970,0,53,3,2.9956812858581543,1
A3Net,9,656,0,53,3,1.591449499130249,0
A3Net,9,838,0,53,3,0.9661210775375366,0
A3Net,9,443,0,53,3,1.3911902904510498,0
A3Net,9,488,0,53,3,1.4800752401351929,0
A3Net,9,71,1,71,1,2.760058879852295,0
A3Net,9,901,0,71,1,1.9515529870986938,0
A3Net,9,458,0,71,1,1.4864706993103027,0
A3Net,9,22,0,71,1,1.1126201152801514,0
A3Net,9,279,0,71,1,1.8932719230651855,0
A3Net,9,300,0,71,1,1.6573631763458252,0
A3Net,9,74,1,74,4,2.561265468597412,0
A3Net,9,236,0,74,4,2.8004627227783203,0
A3Net,9,225,0,74,4,0.8401575088500977,0
A3Net,9,258,0,74,4,1.1406673192977905,0
A3Net,9,445,0,74,4,1.934085488319397,0
A3Net,9,696,0,74,4,1.2224189043045044,0
A3Net,9,80,1,80,4,3.630979061126709,1
A3Net,9,258,0,80,4,1.1406673192977905,0
A3Net,9,236,0,80,4,2.8004627227783203,0
A3Net,9,696,0,80,4,1.2224189043045044,0
A3Net,9,35,0,80,4,1.621063232421875,0
A3Net,9,445,0,80,4,1.934085488319397,0
A3Net,9,85,1,85,1,1.6711831092834473,0
A3Net,9,279,0,85,1,1.8932719230651855,0
A3Net,9,464,0,85,1,1.7070635557174683,0
A3Net,9,270,0,85,1,2.4440691471099854,0
A3Net,9,827,0,85,1,1.8901625871658325,0
A3Net,9,630,0,85,1,1.0546832084655762,0
A3Net,9,92,1,92,4,2.96217679977417,0
A3Net,9,445,0,92,4,1.934085488319397,0
A3Net,9,225,0,92,4,0.8401575088500977,0
A3Net,9,696,0,92,4,1.2224189043045044,0
A3Net,9,35,0,92,4,1.621063232421875,0
A3Net,9,236,0,92,4,2.8004627227783203,0
A3Net,9,132,1,132,2,1.9609907865524292,0
A3Net,9,306,0,132,2,1.0292640924453735,0
A3Net,9,114,0,132,2,2.114767551422119,0
A3Net,9,392,0,132,2,1.1805996894836426,0
A3Net,9,869,0,132,2,0.8760126233100891,0
A3Net,9,79,0,132,2,1.724105715751648,0
A3Net,9,180,1,180,4,2.168194055557251,0
A3Net,9,225,0,180,4,0.8401575088500977,0
A3Net,9,236,0,180,4,2.8004627227783203,0
A3Net,9,445,0,180,4,1.934085488319397,0
A3Net,9,258,0,180,4,1.1406673192977905,0
A3Net,9,696,0,180,4,1.2224189043045044,0
A3Net,9,207,1,207,4,3.257280111312866,1
A3Net,9,696,0,207,4,1.2224189043045044,0
A3Net,9,258,0,207,4,1.1406673192977905,0
A3Net,9,35,0,207,4,1.621063232421875,0
A3Net,9,225,0,207,4,0.8401575088500977,0
A3Net,9,236,0,207,4,2.8004627227783203,0
A3Net,9,215,1,215,4,1.7581087350845337,0
A3Net,9,445,0,215,4,1.934085488319397,0
A3Net,9,696,0,215,4,1.2224189043045044,0
A3Net,9,35,0,215,4,1.621063232421875,0
A3Net,9,258,0,215,4,1.1406673192977905,0
A3Net,9,236,0,215,4,2.8004627227783203,0
A3Net,9,234,1,234,3,2.9735686779022217,1
A3Net,9,342,0,234,3,2.9522361755371094,0
A3Net,9,443,0,234,3,1.3911902904510498,0
A3Net,9,838,0,234,3,0.9661210775375366,0
A3Net,9,539,0,234,3,0.8728161454200745,0
A3Net,9,885,0,234,3,0.41497716307640076,0
A3Net,9,243,1,243,4,3.142686367034912,1
A3Net,9,696,0,243,4,1.2224189043045044,0
A3Net,9,236,0,243,4,2.8004627227783203,0
A3Net,9,445,0,243,4,1.934085488319397,0
A3Net,9,258,0,243,4,1.1406673192977905,0
A3Net,9,225,0,243,4,0.8401575088500977,0
A3Net,9,245,1,245,1,2.076794147491455,0
A3Net,9,464,0,245,1,1.7070635557174683,0
A3Net,9,83,0,245,1,2.0479016304016113,0
A3Net,9,279,0,245,1,1.8932719230651855,0
A3Net,9,300,0,245,1,1.6573631763458252,0
A3Net,9,630,0,245,1,1.0546832084655762,0
A3Net,9,252,1,252,4,3.6450729370117188,1
A3Net,9,35,0,252,4,1.621063232421875,0
A3Net,9,225,0,252,4,0.8401575088500977,0
A3Net,9,696,0,252,4,1.2224189043045044,0
A3Net,9,236,0,252,4,2.8004627227783203,0
A3Net,9,258,0,252,4,1.1406673192977905,0
A3Net,9,265,1,265,3,0.8811200857162476,0
A3Net,9,838,0,265,3,0.9661210775375366,0
A3Net,9,946,0,265,3,1.0872387886047363,0
A3Net,9,656,0,265,3,1.591449499130249,0
A3Net,9,970,0,265,3,2.9956812858581543,1
A3Net,9,488,0,265,3,1.4800752401351929,0
A3Net,9,269,1,269,4,3.5329582691192627,1
A3Net,9,225,0,269,4,0.8401575088500977,0
A3Net,9,35,0,269,4,1.621063232421875,0
A3Net,9,696,0,269,4,1.2224189043045044,0
A3Net,9,236,0,269,4,2.8004627227783203,0
A3Net,9,258,0,269,4,1.1406673192977905,0
A3Net,9,273,1,273,4,1.7407184839248657,0
A3Net,9,696,0,273,4,1.2224189043045044,0
A3Net,9,236,0,273,4,2.8004627227783203,0
A3Net,9,445,0,273,4,1.934085488319397,0
A3Net,9,225,0,273,4,0.8401575088500977,0
A3Net,9,258,0,273,4,1.1406673192977905,0
A3Net,9,307,1,307,1,0.8902959823608398,0
A3Net,9,516,0,307,1,0.9206039309501648,0
A3Net,9,33,0,307,1,2.016059637069702,0
A3Net,9,270,0,307,1,2.4440691471099854,0
A3Net,9,536,0,307,1,1.3784252405166626,0
A3Net,9,630,0,307,1,1.0546832084655762,0
A3Net,9,332,1,332,4,3.435417652130127,1
A3Net,9,696,0,332,4,1.2224189043045044,0
A3Net,9,225,0,332,4,0.8401575088500977,0
A3Net,9,258,0,332,4,1.1406673192977905,0
A3Net,9,445,0,332,4,1.934085488319397,0
A3Net,9,35,0,332,4,1.621063232421875,0
A3Net,9,345,1,345,2,3.073687791824341,1
A3Net,9,306,0,345,2,1.0292640924453735,0
A3Net,9,452,0,345,2,2.9362900257110596,0
A3Net,9,975,0,345,2,0.6545355319976807,0
A3Net,9,1,0,345,2,1.7894423007965088,0
A3Net,9,392,0,345,2,1.1805996894836426,0
A3Net,9,358,1,358,1,2.5319223403930664,0
A3Net,9,279,0,358,1,1.8932719230651855,0
