drug_index,positive_side_index,control_side_index,fold,positive_prevalence,control_prevalence,positive_prevalence_group,positive_is_top100,control_is_top100,model,positive_score,control_score
527,883,631,0,118.0,112.0,frequent,True,True,CAFNet-D,0.934826910495758,0.9726523160934448
527,883,631,0,118.0,112.0,frequent,True,True,CAFNet-DG,1.2547467589378356,1.3361462354660034
527,883,631,0,118.0,112.0,frequent,True,True,Global popularity,118.0,112.0
475,883,491,0,118.0,119.0,frequent,True,True,CAFNet,3.3862757682800293,3.6574108600616455
475,883,491,0,118.0,119.0,frequent,True,True,CAFNet-D,1.0709795951843262,1.0978902578353882
475,883,491,0,118.0,119.0,frequent,True,True,CAFNet-DG,1.9970980644226075,2.121698498725891
475,883,491,0,118.0,119.0,frequent,True,True,Global popularity,118.0,119.0
475,883,551,0,118.0,119.0,frequent,True,True,CAFNet,3.3862757682800293,3.382066488265991
475,883,551,0,118.0,119.0,frequent,True,True,CAFNet-D,1.0709795951843262,1.055768370628357
475,883,551,0,118.0,119.0,frequent,True,True,CAFNet-DG,1.9970980644226075,1.9862876176834103
475,883,551,0,118.0,119.0,frequent,True,True,Global popularity,118.0,119.0
475,883,146,0,118.0,114.0,frequent,True,True,CAFNet,3.3862757682800293,3.4404330253601074
475,883,146,0,118.0,114.0,frequent,True,True,CAFNet-D,1.0709795951843262,0.9977306127548218
475,883,146,0,118.0,114.0,frequent,True,True,CAFNet-DG,1.9970980644226075,1.974811577796936
475,883,146,0,118.0,114.0,frequent,True,True,Global popularity,118.0,114.0
475,883,733,0,118.0,114.0,frequent,True,True,CAFNet,3.3862757682800293,3.045351505279541
475,883,733,0,118.0,114.0,frequent,True,True,CAFNet-D,1.0709795951843262,0.693992555141449
475,883,733,0,118.0,114.0,frequent,True,True,CAFNet-DG,1.9970980644226075,1.6345361351966858
475,883,733,0,118.0,114.0,frequent,True,True,Global popularity,118.0,114.0
475,883,476,0,118.0,126.0,frequent,True,True,CAFNet,3.3862757682800293,2.531996965408325
475,883,476,0,118.0,126.0,frequent,True,True,CAFNet-D,1.0709795951843262,0.952457845211029
475,883,476,0,118.0,126.0,frequent,True,True,CAFNet-DG,1.9970980644226075,1.5842734932899476
475,883,476,0,118.0,126.0,frequent,True,True,Global popularity,118.0,126.0
45,883,491,0,118.0,119.0,frequent,True,True,CAFNet,2.080981731414795,2.073071002960205
45,883,491,0,118.0,119.0,frequent,True,True,CAFNet-D,0.5847494602203369,-0.2019893079996109
45,883,491,0,118.0,119.0,frequent,True,True,CAFNet-DG,1.1832423686981202,0.7080348163843155
45,883,491,0,118.0,119.0,frequent,True,True,Global popularity,118.0,119.0
45,883,551,0,118.0,119.0,frequent,True,True,CAFNet,2.080981731414795,2.180208683013916
45,883,551,0,118.0,119.0,frequent,True,True,CAFNet-D,0.5847494602203369,0.5002095103263855
45,883,551,0,118.0,119.0,frequent,True,True,CAFNet-DG,1.1832423686981202,1.1722091794013978
45,883,551,0,118.0,119.0,frequent,True,True,Global popularity,118.0,119.0
45,883,21,0,118.0,115.0,frequent,True,True,CAFNet,2.080981731414795,2.153095245361328
45,883,21,0,118.0,115.0,frequent,True,True,CAFNet-D,0.5847494602203369,0.4186221063137054
45,883,21,0,118.0,115.0,frequent,True,True,CAFNet-DG,1.1832423686981202,1.1124113619327547
45,883,21,0,118.0,115.0,frequent,True,True,Global popularity,118.0,115.0
45,883,146,0,118.0,114.0,frequent,True,True,CAFNet,2.080981731414795,1.7234593629837036
45,883,146,0,118.0,114.0,frequent,True,True,CAFNet-D,0.5847494602203369,-0.2208765000104904
45,883,146,0,118.0,114.0,frequent,True,True,CAFNet-DG,1.1832423686981202,0.5568578451871873
45,883,146,0,118.0,114.0,frequent,True,True,Global popularity,118.0,114.0
45,883,733,0,118.0,114.0,frequent,True,True,CAFNet,2.080981731414795,1.7381008863449097
45,883,733,0,118.0,114.0,frequent,True,True,CAFNet-D,0.5847494602203369,-0.4187559485435486
45,883,733,0,118.0,114.0,frequent,True,True,CAFNet-DG,1.1832423686981202,0.4439867854118348
45,883,733,0,118.0,114.0,frequent,True,True,Global popularity,118.0,114.0
195,44,39,7,72.0,72.0,frequent,False,False,CAFNet,1.6905229091644287,1.569912314414978
195,44,39,7,72.0,72.0,frequent,False,False,CAFNet-D,-0.7401962280273438,-0.9052319526672364
195,44,39,7,72.0,72.0,frequent,False,False,CAFNet-DG,0.2320914268493653,0.0848257541656494
195,44,39,7,72.0,72.0,frequent,False,False,Global popularity,72.0,72.0
195,44,83,7,72.0,71.0,frequent,False,False,CAFNet,1.6905229091644287,-0.0415480509400367
195,44,83,7,72.0,71.0,frequent,False,False,CAFNet-D,-0.7401962280273438,-3.569591760635376
195,44,83,7,72.0,71.0,frequent,False,False,CAFNet-DG,0.2320914268493653,-2.15837427675724
195,44,83,7,72.0,71.0,frequent,False,False,Global popularity,72.0,71.0
195,44,358,7,72.0,73.0,frequent,False,False,CAFNet,1.6905229091644287,0.7777285575866699
195,44,358,7,72.0,73.0,frequent,False,False,CAFNet-D,-0.7401962280273438,0.670154333114624
195,44,358,7,72.0,73.0,frequent,False,False,CAFNet-DG,0.2320914268493653,0.7131840229034423
195,44,358,7,72.0,73.0,frequent,False,False,Global popularity,72.0,73.0
195,44,359,7,72.0,71.0,frequent,False,False,CAFNet,1.6905229091644287,0.104851134121418
195,44,359,7,72.0,71.0,frequent,False,False,CAFNet-D,-0.7401962280273438,-0.3324472904205322
195,44,359,7,72.0,71.0,frequent,False,False,CAFNet-DG,0.2320914268493653,-0.1575279206037521
195,44,359,7,72.0,71.0,frequent,False,False,Global popularity,72.0,71.0
195,44,674,7,72.0,71.0,frequent,False,False,CAFNet,1.6905229091644287,1.3500697612762451
195,44,674,7,72.0,71.0,frequent,False,False,CAFNet-D,-0.7401962280273438,-1.0706965923309326
195,44,674,7,72.0,71.0,frequent,False,False,CAFNet-DG,0.2320914268493653,-0.1023900508880614
195,44,674,7,72.0,71.0,frequent,False,False,Global popularity,72.0,71.0
45,44,39,0,73.0,73.0,frequent,False,False,CAFNet,1.5496665239334106,1.5687768459320068
45,44,39,0,73.0,73.0,frequent,False,False,CAFNet-D,-0.2610596418380737,-0.6920159459114075
45,44,39,0,73.0,73.0,frequent,False,False,CAFNet-DG,0.46323082447052,0.2123011708259583
45,44,39,0,73.0,73.0,frequent,False,False,Global popularity,73.0,73.0
45,44,674,0,73.0,73.0,frequent,False,False,CAFNet,1.5496665239334106,1.4432302713394165
45,44,674,0,73.0,73.0,frequent,False,False,CAFNet-D,-0.2610596418380737,-0.3344715535640716
45,44,674,0,73.0,73.0,frequent,False,False,CAFNet-DG,0.46323082447052,0.3766091763973236
45,44,674,0,73.0,73.0,frequent,False,False,Global popularity,73.0,73.0
45,44,359,0,73.0,74.0,frequent,False,False,CAFNet,1.5496665239334106,0.4647723138332367
45,44,359,0,73.0,74.0,frequent,False,False,CAFNet-D,-0.2610596418380737,-2.3279869556427
45,44,359,0,73.0,74.0,frequent,False,False,CAFNet-DG,0.46323082447052,-1.2108832478523257
45,44,359,0,73.0,74.0,frequent,False,False,Global popularity,73.0,74.0
45,44,585,0,73.0,72.0,frequent,False,False,CAFNet,1.5496665239334106,1.1546043157577517
45,44,585,0,73.0,72.0,frequent,False,False,CAFNet-D,-0.2610596418380737,-0.3470232188701629
45,44,585,0,73.0,72.0,frequent,False,False,CAFNet-DG,0.46323082447052,0.2536277949810029
45,44,585,0,73.0,72.0,frequent,False,False,Global popularity,73.0,72.0
45,44,725,0,73.0,72.0,frequent,False,False,CAFNet,1.5496665239334106,1.637132167816162
45,44,725,0,73.0,72.0,frequent,False,False,CAFNet-D,-0.2610596418380737,-1.002513766288757
45,44,725,0,73.0,72.0,frequent,False,False,CAFNet-DG,0.46323082447052,0.0533446073532105
45,44,725,0,73.0,72.0,frequent,False,False,Global popularity,73.0,72.0
195,304,79,7,82.0,82.0,frequent,True,True,CAFNet,2.553332805633545,2.166794538497925
195,304,79,7,82.0,82.0,frequent,True,True,CAFNet-D,-0.3896029591560364,0.6045262217521667
195,304,79,7,82.0,82.0,frequent,True,True,CAFNet-DG,0.7875713467597962,1.22943354845047
195,304,79,7,82.0,82.0,frequent,True,True,Global popularity,82.0,82.0
195,304,673,7,82.0,82.0,frequent,True,True,CAFNet,2.553332805633545,2.1607906818389893
195,304,673,7,82.0,82.0,frequent,True,True,CAFNet-D,-0.3896029591560364,0.5996627807617188
195,304,673,7,82.0,82.0,frequent,True,True,CAFNet-DG,0.7875713467597962,1.224113941192627
195,304,673,7,82.0,82.0,frequent,True,True,Global popularity,82.0,82.0
195,304,4,7,82.0,83.0,frequent,True,True,CAFNet,2.553332805633545,1.7050371170043943
195,304,4,7,82.0,83.0,frequent,True,True,CAFNet-D,-0.3896029591560364,0.0847941264510154
195,304,4,7,82.0,83.0,frequent,True,True,CAFNet-DG,0.7875713467597962,0.732891322672367
195,304,4,7,82.0,83.0,frequent,True,True,Global popularity,82.0,83.0
195,304,227,7,82.0,83.0,frequent,True,True,CAFNet,2.553332805633545,3.791344165802002
195,304,227,7,82.0,83.0,frequent,True,True,CAFNet-D,-0.3896029591560364,0.4104304313659668
195,304,227,7,82.0,83.0,frequent,True,True,CAFNet-DG,0.7875713467597962,1.7627959251403809
195,304,227,7,82.0,83.0,frequent,True,True,Global popularity,82.0,83.0
195,304,259,7,82.0,83.0,frequent,True,True,CAFNet,2.553332805633545,1.768934965133667
195,304,259,7,82.0,83.0,frequent,True,True,CAFNet-D,-0.3896029591560364,-1.905331015586853
195,304,259,7,82.0,83.0,frequent,True,True,CAFNet-DG,0.7875713467597962,-0.4356246232986449
195,304,259,7,82.0,83.0,frequent,True,True,Global popularity,82.0,83.0
45,92,225,0,216.0,228.0,frequent,True,True,CAFNet,2.665180921554565,2.9037845134735107
45,92,225,0,216.0,228.0,frequent,True,True,CAFNet-D,-0.0817281305789947,0.0354322791099548
45,92,225,0,216.0,228.0,frequent,True,True,CAFNet-DG,1.0170354902744292,1.1827731728553772
45,92,225,0,216.0,228.0,frequent,True,True,Global popularity,216.0,228.0
45,92,273,0,216.0,235.0,frequent,True,True,CAFNet,2.665180921554565,3.1962947845458984
45,92,273,0,216.0,235.0,frequent,True,True,CAFNet-D,-0.0817281305789947,0.6067085266113281
45,92,273,0,216.0,235.0,frequent,True,True,CAFNet-DG,1.0170354902744292,1.6425430297851564
45,92,273,0,216.0,235.0,frequent,True,True,Global popularity,216.0,235.0
45,92,334,0,216.0,195.0,frequent,True,True,CAFNet,2.665180921554565,3.052258014678955
45,92,334,0,216.0,195.0,frequent,True,True,CAFNet-D,-0.0817281305789947,0.4264642000198364
45,92,334,0,216.0,195.0,frequent,True,True,CAFNet-DG,1.0170354902744292,1.476781725883484
45,92,334,0,216.0,195.0,frequent,True,True,Global popularity,216.0,195.0
45,92,445,0,216.0,193.0,frequent,True,True,CAFNet,2.665180921554565,2.9813663959503174
45,92,445,0,216.0,193.0,frequent,True,True,CAFNet-D,-0.0817281305789947,0.5298725366592407
45,92,445,0,216.0,193.0,frequent,True,True,CAFNet-DG,1.0170354902744292,1.5104700803756712
45,92,445,0,216.0,193.0,frequent,True,True,Global popularity,216.0,193.0
45,92,683,0,216.0,239.0,frequent,True,True,CAFNet,2.665180921554565,3.905883550643921
45,92,683,0,216.0,239.0,frequent,True,True,CAFNet-D,-0.0817281305789947,0.5129810571670532
45,92,683,0,216.0,239.0,frequent,True,True,CAFNet-DG,1.0170354902744292,1.8701420545578
45,92,683,0,216.0,239.0,frequent,True,True,Global popularity,216.0,239.0
195,180,258,7,174.0,170.0,frequent,True,True,CAFNet,3.105902194976806,1.171485185623169
195,180,258,7,174.0,170.0,frequent,True,True,CAFNet-D,0.7486521005630493,0.8325267434120178
195,180,258,7,174.0,170.0,frequent,True,True,CAFNet-DG,1.691552138328552,0.9681101202964782
195,180,258,7,174.0,170.0,frequent,True,True,Global popularity,174.0,170.0
195,180,35,7,174.0,182.0,frequent,True,True,CAFNet,3.105902194976806,3.0841705799102783
195,180,35,7,174.0,182.0,frequent,True,True,CAFNet-D,0.7486521005630493,0.816429853439331
195,180,35,7,174.0,182.0,frequent,True,True,CAFNet-DG,1.691552138328552,1.72352614402771
195,180,35,7,174.0,182.0,frequent,True,True,Global popularity,174.0,182.0
195,180,696,7,174.0,182.0,frequent,True,True,CAFNet,3.105902194976806,2.2376463413238525
195,180,696,7,174.0,182.0,frequent,True,True,CAFNet-D,0.7486521005630493,0.4297459721565246
195,180,696,7,174.0,182.0,frequent,True,True,CAFNet-DG,1.691552138328552,1.1529061198234558
195,180,696,7,174.0,182.0,frequent,True,True,Global popularity,174.0,182.0
195,180,432,7,174.0,165.0,frequent,True,True,CAFNet,3.105902194976806,1.9125771522521973
195,180,432,7,174.0,165.0,frequent,True,True,CAFNet-D,0.7486521005630493,0.4802252650260925
195,180,432,7,174.0,165.0,frequent,True,True,CAFNet-DG,1.691552138328552,1.0531660199165342
195,180,432,7,174.0,165.0,frequent,True,True,Global popularity,174.0,165.0
195,180,904,7,174.0,159.0,frequent,True,True,CAFNet,3.105902194976806,3.050429344177246
195,180,904,7,174.0,159.0,frequent,True,True,CAFNet-D,0.7486521005630493,0.628574550151825
195,180,904,7,174.0,159.0,frequent,True,True,CAFNet-DG,1.691552138328552,1.597316467761993
195,180,904,7,174.0,159.0,frequent,True,True,Global popularity,174.0,159.0
195,401,243,7,461.0,426.0,frequent,True,True,CAFNet,3.1553776264190674,2.845866203308105
195,401,243,7,461.0,426.0,frequent,True,True,CAFNet-D,2.141857862472534,2.0488502979278564
195,401,243,7,461.0,426.0,frequent,True,True,CAFNet-DG,2.5472657680511475,2.367656660079956
195,401,243,7,461.0,426.0,frequent,True,True,Global popularity,461.0,426.0
195,401,80,7,461.0,388.0,frequent,True,True,CAFNet,3.1553776264190674,3.0803542137146
195,401,80,7,461.0,388.0,frequent,True,True,CAFNet-D,2.141857862472534,1.837626814842224
195,401,80,7,461.0,388.0,frequent,True,True,CAFNet-DG,2.5472657680511475,2.3347177743911742
195,401,80,7,461.0,388.0,frequent,True,True,Global popularity,461.0,388.0
195,401,758,7,461.0,293.0,frequent,True,True,CAFNet,3.1553776264190674,3.013190746307373
195,401,758,7,461.0,293.0,frequent,True,True,CAFNet-D,2.141857862472534,1.1853687763214111
195,401,758,7,461.0,293.0,frequent,True,True,CAFNet-DG,2.5472657680511475,1.916497564315796
195,401,758,7,461.0,293.0,frequent,True,True,Global popularity,461.0,293.0
195,401,332,7,461.0,291.0,frequent,True,True,CAFNet,3.1553776264190674,2.94286584854126
195,401,332,7,461.0,291.0,frequent,True,True,CAFNet-D,2.141857862472534,1.615082621574402
195,401,332,7,461.0,291.0,frequent,True,True,CAFNet-DG,2.5472657680511475,2.1461959123611454
195,401,332,7,461.0,291.0,frequent,True,True,Global popularity,461.0,291.0
195,401,129,7,461.0,265.0,frequent,True,True,CAFNet,3.1553776264190674,3.22086763381958
195,401,129,7,461.0,265.0,frequent,True,True,CAFNet-D,2.141857862472534,1.0986480712890625
195,401,129,7,461.0,265.0,frequent,True,True,CAFNet-DG,2.5472657680511475,1.9475358963012692
195,401,129,7,461.0,265.0,frequent,True,True,Global popularity,461.0,265.0
542,401,758,5,463.0,292.0,frequent,True,True,CAFNet,4.561537742614746,3.6123008728027344
542,401,758,5,463.0,292.0,frequent,True,True,CAFNet-D,3.222617149353028,1.8780491352081297
542,401,758,5,463.0,292.0,frequent,True,True,CAFNet-DG,3.758185386657715,2.571749830245972
542,401,758,5,463.0,292.0,frequent,True,True,Global popularity,463.0,292.0
542,401,332,5,463.0,290.0,frequent,True,True,CAFNet,4.561537742614746,4.037539958953857
542,401,332,5,463.0,290.0,frequent,True,True,CAFNet-D,3.222617149353028,2.359205484390259
542,401,332,5,463.0,290.0,frequent,True,True,CAFNet-DG,3.758185386657715,3.0305392742156982
542,401,332,5,463.0,290.0,frequent,True,True,Global popularity,463.0,290.0
542,401,683,5,463.0,235.0,frequent,True,True,CAFNet,4.561537742614746,3.346444606781006
542,401,683,5,463.0,235.0,frequent,True,True,CAFNet-D,3.222617149353028,1.927520513534546
542,401,683,5,463.0,235.0,frequent,True,True,CAFNet-DG,3.758185386657715,2.4950901508331302
542,401,683,5,463.0,235.0,frequent,True,True,Global popularity,463.0,235.0
542,401,468,5,463.0,191.0,frequent,True,True,CAFNet,4.561537742614746,3.3635053634643555
542,401,468,5,463.0,191.0,frequent,True,True,CAFNet-D,3.222617149353028,1.1612498760223389
542,401,468,5,463.0,191.0,frequent,True,True,CAFNet-DG,3.758185386657715,2.042152070999146
542,401,468,5,463.0,191.0,frequent,True,True,Global popularity,463.0,191.0
542,401,607,5,463.0,188.0,frequent,True,True,CAFNet,4.561537742614746,3.1455607414245605
542,401,607,5,463.0,188.0,frequent,True,True,CAFNet-D,3.222617149353028,1.8361321687698364
542,401,607,5,463.0,188.0,frequent,True,True,CAFNet-DG,3.758185386657715,2.359903597831726
542,401,607,5,463.0,188.0,frequent,True,True,Global popularity,463.0,188.0
45,401,243,0,469.0,417.0,frequent,True,True,CAFNet,4.075865268707275,4.014337062835693
45,401,243,0,469.0,417.0,frequent,True,True,CAFNet-D,1.705064058303833,1.2856601476669312
45,401,243,0,469.0,417.0,frequent,True,True,CAFNet-DG,2.65338454246521,2.377130913734436
45,401,243,0,469.0,417.0,frequent,True,True,Global popularity,469.0,417.0
45,401,978,0,469.0,403.0,frequent,True,True,CAFNet,4.075865268707275,3.890709161758423
45,401,978,0,469.0,403.0,frequent,True,True,CAFNet-D,1.705064058303833,1.4023277759552002
45,401,978,0,469.0,403.0,frequent,True,True,CAFNet-DG,2.65338454246521,2.397680330276489
45,401,978,0,469.0,403.0,frequent,True,True,Global popularity,469.0,403.0
45,401,236,0,469.0,367.0,frequent,True,True,CAFNet,4.075865268707275,3.6828668117523193
45,401,236,0,469.0,367.0,frequent,True,True,CAFNet-D,1.705064058303833,1.1747314929962158
45,401,236,0,469.0,367.0,frequent,True,True,CAFNet-DG,2.65338454246521,2.1779856204986574
45,401,236,0,469.0,367.0,frequent,True,True,Global popularity,469.0,367.0
45,401,758,0,469.0,301.0,frequent,True,True,CAFNet,4.075865268707275,3.871959209442138
45,401,758,0,469.0,301.0,frequent,True,True,CAFNet-D,1.705064058303833,0.567277193069458
45,401,758,0,469.0,301.0,frequent,True,True,CAFNet-DG,2.65338454246521,1.88914999961853
45,401,758,0,469.0,301.0,frequent,True,True,Global popularity,469.0,301.0
45,401,207,0,469.0,279.0,frequent,True,True,CAFNet,4.075865268707275,3.694730043411255
45,401,207,0,469.0,279.0,frequent,True,True,CAFNet-D,1.705064058303833,0.8520336747169495
45,401,207,0,469.0,279.0,frequent,True,True,CAFNet-DG,2.65338454246521,1.9891122221946715
45,401,207,0,469.0,279.0,frequent,True,True,Global popularity,469.0,279.0
529,401,80,9,457.0,381.0,frequent,True,True,CAFNet,4.015900135040283,3.509657621383667
529,401,80,9,457.0,381.0,frequent,True,True,CAFNet-D,2.2483460903167725,1.756072998046875
529,401,80,9,457.0,381.0,frequent,True,True,CAFNet-DG,2.955367708206177,2.457506847381592
529,401,80,9,457.0,381.0,frequent,True,True,Global popularity,457.0,381.0
529,401,332,9,457.0,289.0,frequent,True,True,CAFNet,4.015900135040283,3.5183117389678955
529,401,332,9,457.0,289.0,frequent,True,True,CAFNet-D,2.2483460903167725,1.5772716999053955
529,401,332,9,457.0,289.0,frequent,True,True,CAFNet-DG,2.955367708206177,2.353687715530396
529,401,332,9,457.0,289.0,frequent,True,True,Global popularity,457.0,289.0
529,401,207,9,457.0,280.0,frequent,True,True,CAFNet,4.015900135040283,3.5765631198883057
529,401,207,9,457.0,280.0,frequent,True,True,CAFNet-D,2.2483460903167725,1.462593674659729
529,401,207,9,457.0,280.0,frequent,True,True,CAFNet-DG,2.955367708206177,2.3081814527511595
529,401,207,9,457.0,280.0,frequent,True,True,Global popularity,457.0,280.0
529,401,129,9,457.0,259.0,frequent,True,True,CAFNet,4.015900135040283,3.1217994689941406
529,401,129,9,457.0,259.0,frequent,True,True,CAFNet-D,2.2483460903167725,1.3943196535110474
529,401,129,9,457.0,259.0,frequent,True,True,CAFNet-DG,2.955367708206177,2.0853115797042845
529,401,129,9,457.0,259.0,frequent,True,True,Global popularity,457.0,259.0
529,401,215,9,457.0,256.0,frequent,True,True,CAFNet,4.015900135040283,3.644862413406372
529,401,215,9,457.0,256.0,frequent,True,True,CAFNet-D,2.2483460903167725,1.2727736234664917
529,401,215,9,457.0,256.0,frequent,True,True,CAFNet-DG,2.955367708206177,2.221609139442444
529,401,215,9,457.0,256.0,frequent,True,True,Global popularity,457.0,256.0
245,401,243,3,456.0,420.0,frequent,True,True,CAFNet,3.6429946422576895,4.261868000030518
245,401,243,3,456.0,420.0,frequent,True,True,CAFNet-D,2.6914753913879395,2.643396139144897
245,401,243,3,456.0,420.0,frequent,True,True,CAFNet-DG,3.0720830917358395,3.2907848834991453
245,401,243,3,456.0,420.0,frequent,True,True,Global popularity,456.0,420.0
245,401,621,3,456.0,498.0,frequent,True,True,CAFNet,3.6429946422576895,4.625326633453369
245,401,621,3,456.0,498.0,frequent,True,True,CAFNet-D,2.6914753913879395,2.8723723888397217
245,401,621,3,456.0,498.0,frequent,True,True,CAFNet-DG,3.0720830917358395,3.5735540866851805
245,401,621,3,456.0,498.0,frequent,True,True,Global popularity,456.0,498.0
245,401,978,3,456.0,403.0,frequent,True,True,CAFNet,3.6429946422576895,4.476811408996582
245,401,978,3,456.0,403.0,frequent,True,True,CAFNet-D,2.6914753913879395,2.7182483673095703
245,401,978,3,456.0,403.0,frequent,True,True,CAFNet-DG,3.0720830917358395,3.421673583984375
245,401,978,3,456.0,403.0,frequent,True,True,Global popularity,456.0,403.0
245,401,80,3,456.0,390.0,frequent,True,True,CAFNet,3.6429946422576895,4.225225448608398
245,401,80,3,456.0,390.0,frequent,True,True,CAFNet-D,2.6914753913879395,2.4357948303222656
245,401,80,3,456.0,390.0,frequent,True,True,CAFNet-DG,3.0720830917358395,3.1515670776367184
245,401,80,3,456.0,390.0,frequent,True,True,Global popularity,456.0,390.0
245,401,2,3,456.0,311.0,frequent,True,True,CAFNet,3.6429946422576895,3.794831514358521
245,401,2,3,456.0,311.0,frequent,True,True,CAFNet-D,2.6914753913879395,2.335740089416504
245,401,2,3,456.0,311.0,frequent,True,True,CAFNet-DG,3.0720830917358395,2.9193766593933104
245,401,2,3,456.0,311.0,frequent,True,True,Global popularity,456.0,311.0
195,978,80,7,405.0,388.0,frequent,True,True,CAFNet,2.7725939750671387,3.0803542137146
195,978,80,7,405.0,388.0,frequent,True,True,CAFNet-D,1.987642765045166,1.837626814842224
195,978,80,7,405.0,388.0,frequent,True,True,CAFNet-DG,2.301623249053955,2.3347177743911742
195,978,80,7,405.0,388.0,frequent,True,True,Global popularity,405.0,388.0
195,978,243,7,405.0,426.0,frequent,True,True,CAFNet,2.7725939750671387,2.845866203308105
195,978,243,7,405.0,426.0,frequent,True,True,CAFNet-D,1.987642765045166,2.0488502979278564
195,978,243,7,405.0,426.0,frequent,True,True,CAFNet-DG,2.301623249053955,2.367656660079956
195,978,243,7,405.0,426.0,frequent,True,True,Global popularity,405.0,426.0
195,978,758,7,405.0,293.0,frequent,True,True,CAFNet,2.7725939750671387,3.013190746307373
195,978,758,7,405.0,293.0,frequent,True,True,CAFNet-D,1.987642765045166,1.1853687763214111
195,978,758,7,405.0,293.0,frequent,True,True,CAFNet-DG,2.301623249053955,1.916497564315796
195,978,758,7,405.0,293.0,frequent,True,True,Global popularity,405.0,293.0
195,978,332,7,405.0,291.0,frequent,True,True,CAFNet,2.7725939750671387,2.94286584854126
195,978,332,7,405.0,291.0,frequent,True,True,CAFNet-D,1.987642765045166,1.615082621574402
195,978,332,7,405.0,291.0,frequent,True,True,CAFNet-DG,2.301623249053955,2.1461959123611454
195,978,332,7,405.0,291.0,frequent,True,True,Global popularity,405.0,291.0
195,978,129,7,405.0,265.0,frequent,True,True,CAFNet,2.7725939750671387,3.22086763381958
195,978,129,7,405.0,265.0,frequent,True,True,CAFNet-D,1.987642765045166,1.0986480712890625
195,978,129,7,405.0,265.0,frequent,True,True,CAFNet-DG,2.301623249053955,1.9475358963012692
195,978,129,7,405.0,265.0,frequent,True,True,Global popularity,405.0,265.0
195,468,861,7,193.0,194.0,frequent,True,True,CAFNet,2.8014070987701416,1.2696352005004885
195,468,861,7,193.0,194.0,frequent,True,True,CAFNet-D,0.9632515907287598,0.4544518887996673
195,468,861,7,193.0,194.0,frequent,True,True,CAFNet-DG,1.6985137939453123,0.7805252134799958
195,468,861,7,193.0,194.0,frequent,True,True,Global popularity,193.0,194.0
195,468,334,7,193.0,191.0,frequent,True,True,CAFNet,2.8014070987701416,2.203819513320923
195,468,334,7,193.0,191.0,frequent,True,True,CAFNet-D,0.9632515907287598,0.2073346972465515
195,468,334,7,193.0,191.0,frequent,True,True,CAFNet-DG,1.6985137939453123,1.0059286236763
195,468,334,7,193.0,191.0,frequent,True,True,Global popularity,193.0,191.0
195,468,445,7,193.0,191.0,frequent,True,True,CAFNet,2.8014070987701416,3.094082832336426
195,468,445,7,193.0,191.0,frequent,True,True,CAFNet-D,0.9632515907287598,1.1565606594085691
195,468,445,7,193.0,191.0,frequent,True,True,CAFNet-DG,1.6985137939453123,1.931569528579712
195,468,445,7,193.0,191.0,frequent,True,True,Global popularity,193.0,191.0
195,468,35,7,193.0,182.0,frequent,True,True,CAFNet,2.8014070987701416,3.0841705799102783
195,468,35,7,193.0,182.0,frequent,True,True,CAFNet-D,0.9632515907287598,0.816429853439331
195,468,35,7,193.0,182.0,frequent,True,True,CAFNet-DG,1.6985137939453123,1.72352614402771
195,468,35,7,193.0,182.0,frequent,True,True,Global popularity,193.0,182.0
195,468,696,7,193.0,182.0,frequent,True,True,CAFNet,2.8014070987701416,2.2376463413238525
195,468,696,7,193.0,182.0,frequent,True,True,CAFNet-D,0.9632515907287598,0.4297459721565246
195,468,696,7,193.0,182.0,frequent,True,True,CAFNet-DG,1.6985137939453123,1.1529061198234558
195,468,696,7,193.0,182.0,frequent,True,True,Global popularity,193.0,182.0
45,468,334,0,194.0,195.0,frequent,True,True,CAFNet,3.2510974407196045,3.052258014678955
45,468,334,0,194.0,195.0,frequent,True,True,CAFNet-D,0.935633420944214,0.4264642000198364
45,468,334,0,194.0,195.0,frequent,True,True,CAFNet-DG,1.86181902885437,1.476781725883484
45,468,334,0,194.0,195.0,frequent,True,True,Global popularity,194.0,195.0
45,468,445,0,194.0,193.0,frequent,True,True,CAFNet,3.2510974407196045,2.9813663959503174
45,468,445,0,194.0,193.0,frequent,True,True,CAFNet-D,0.935633420944214,0.5298725366592407
45,468,445,0,194.0,193.0,frequent,True,True,CAFNet-DG,1.86181902885437,1.5104700803756712
45,468,445,0,194.0,193.0,frequent,True,True,Global popularity,194.0,193.0
45,468,696,0,194.0,190.0,frequent,True,True,CAFNet,3.2510974407196045,3.102039337158203
45,468,696,0,194.0,190.0,frequent,True,True,CAFNet-D,0.935633420944214,0.3531761467456817
45,468,696,0,194.0,190.0,frequent,True,True,CAFNet-DG,1.86181902885437,1.4527214229106904
45,468,696,0,194.0,190.0,frequent,True,True,Global popularity,194.0,190.0
45,468,35,0,194.0,185.0,frequent,True,True,CAFNet,3.2510974407196045,3.0479061603546143
45,468,35,0,194.0,185.0,frequent,True,True,CAFNet-D,0.935633420944214,-0.6804690361022949
45,468,35,0,194.0,185.0,frequent,True,True,CAFNet-DG,1.86181902885437,0.8108810424804688
45,468,35,0,194.0,185.0,frequent,True,True,Global popularity,194.0,185.0
45,468,180,0,194.0,182.0,frequent,True,True,CAFNet,3.2510974407196045,2.88562273979187
45,468,180,0,194.0,182.0,frequent,True,True,CAFNet-D,0.935633420944214,0.3559984862804413
